wallet,pct_poly_c0,pct_poly_c1,pct_poly_c2,pct_poly_c3,avg_transaction_amount_eth,large_tx_ratio,micro_tx_ratio,night_ratio,early_morning_ratio,daytime_ratio,weekend_ratio,avg_tx_hour_period1,avg_tx_hour_period2,avg_tx_hour_period3,avg_tx_hour_period4,tx_hour_variance,avg_gas_price,avg_tx_fee_eth,wallet_age_days,active_days,avg_tx_per_day,dex_count,lending_count,nft_count,bridge_count,top1_token,top1_token_count,top2_token,top2_token_count,top3_token,top3_token_count,top4_token,top4_token_count,top5_token,top5_token_count,top1_namespace,top1_namespace_count,top2_namespace,top2_namespace_count,top3_namespace,top3_namespace_count,top4_namespace,top4_namespace_count,top5_namespace,top5_namespace_count,top6_10_token_total_count,top6_10_token_diversity,top6_10_token_ratio,top6_10_namespace_total_count,top6_10_namespace_diversity,top6_10_namespace_ratio,top1_cex_region,top1_cex_count,top2_cex_region,top2_cex_count,cex_interaction_type,has_multiple_cex_regions,final_label
0x0003c55f90fc711cec35471a87ab39689db36692,0.0360383746938374,-0.030205008616664735,0.018353126134225788,0.007357629779378854,0.043347007,0.0,0.745856354,0.375690608,0.331491713,0.44198895,0.38121547,8.336283186,10.35294118,7.98019802,10.52112676,6.89500758,24059728780.0,0.002931223,1647.0,96.0,1.885416667,0.0,0.0,14.0,0.0,WETH,8.0,USDT,2.0,,0.0,,0.0,,0.0,nft,14.0,yield,1.0,social,1.0,,0.0,,0.0,0.0,1,0,0.0,1,0,Asia and Pacific,7.0,,0.0,has_cex_interaction,1,Asia and Pacific
0x000aba3fffb94d769c3aa1b3eacdc237de18802e,0.02846852917591783,0.09117876547595696,0.043037404997007006,-0.13948274388010715,2.922510634,0.235453315,0.675236806,0.257104195,0.231393775,0.571041949,0.416779432,12.61272727,13.42857143,12.44847328,13.63054187,7.637308777,63045551986.0,0.00745181,1897.0,217.0,3.405529954,127.0,2.0,1.0,2.0,WETH,31.0,FTM,3.0,LINK,2.0,LDO,1.0,WOO,1.0,dex,127.0,yield,23.0,launchpad,23.0,lending,2.0,bridge,2.0,1.0,2,0,2.0,3,0,North America,3.0,,0.0,has_cex_interaction,1,North America
0x0010108d287e168d93c6c36a7ae1e48099969f16,0.05333195421284962,0.04620311791810123,-0.0380389808571184,-0.06270485320136866,0.188713498,0.043887147,0.692789969,0.150470219,0.101358412,0.695924765,0.419017764,11.72819473,13.47198276,11.93390192,13.26059322,6.010456059,23380194370.0,0.003310446,1532.0,279.0,3.430107527,9.0,4.0,26.0,0.0,USDT,31.0,WETH,18.0,DAO,6.0,WBTC,1.0,,0.0,yield,48.0,nft,26.0,dex,9.0,liquid_staking,6.0,lending,4.0,0.0,1,0,0.0,1,0,Asia and Pacific,3.0,,0.0,has_cex_interaction,1,Asia and Pacific
0x00217a9d293b7c57fd5d200137bebcb9863399c9,0.02799670082604894,0.041220944309141506,0.04457597556723166,-0.06434400510953682,0.052028228,0.0,0.60483871,0.370967742,0.322580645,0.443548387,0.080645161,12.09090909,9.666666667,11.6754386,9.666666667,7.786725711,21689822337.0,0.00400804,1630.0,39.0,3.179487179,2.0,0.0,36.0,0.0,WETH,11.0,,0.0,,0.0,,0.0,,0.0,nft,36.0,dex,2.0,social,1.0,,0.0,,0.0,0.0,1,0,0.0,1,0,North America,17.0,,0.0,has_cex_interaction,1,North America
0x002652b2cebda595da4c2707a83146b5f5b63494,0.060484654169580404,-0.1161029577701497,-0.061363002726892636,0.15649368987818657,0.005949711,0.0,0.757575758,0.222222222,0.101010101,0.454545455,0.494949495,8.557142857,9.206896552,8.723076923,8.794117647,4.832592228,15127775985.0,0.001819867,1226.0,53.0,1.867924528,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,1,0,0.0,1,0,Asia and Pacific,2.0,,0.0,has_cex_interaction,1,Asia and Pacific
0x002841301d1ab971d8acb3509aa2891e3ef9d7e1,0.04903070068815557,-0.02526440329477947,-0.024013154282029107,-0.023573221308316693,0.010665268,0.0,0.803738318,0.398130841,0.297196262,0.489719626,0.353271028,8.139880952,7.713567839,8.266881029,7.389671362,5.371204449,15236408588.0,0.001773889,1489.0,222.0,2.40990991,7.0,0.0,6.0,6.0,WETH,12.0,USDT,12.0,,0.0,,0.0,,0.0,yield,11.0,liquid_staking,9.0,dex,7.0,bridge,6.0,nft,6.0,0.0,1,0,4.0,2,0,Asia and Pacific,5.0,Asia and Pacific,1.0,has_cex_interaction,0,Asia and Pacific
0x002cfce7088b9711d1df63e48ebc99c3c1b03c3d,0.05557187409965032,0.00477194617724415,-0.04534306771625113,-0.018999550693054406,0.206911634,0.049932524,0.625506073,0.218623482,0.118758435,0.624831309,0.232118758,11.03436426,10.89326765,11.3285528,10.98573693,5.911008591,54168978998.0,0.006288556,1855.0,576.0,2.572916667,74.0,2.0,27.0,4.0,WETH,60.0,USDT,14.0,cSTONE,3.0,SHIB,2.0,NEXO,2.0,dex,74.0,yield,41.0,nft,27.0,launchpad,8.0,bridge,4.0,5.0,4,0,4.0,4,0,Asia and Pacific,9.0,,0.0,has_cex_interaction,1,Asia and Pacific
0x00425a3380814a92345d64650834adc9bc1b15be,0.052295667891171314,-0.0810298388290514,-0.0346597866016456,0.08128625864624509,0.064463874,0.016051364,0.857142857,0.364365971,0.218298555,0.462279294,0.25682183,8.741935484,7.306772908,8.781155015,7.290909091,5.205935915,19766362794.0,0.001585946,2745.0,387.0,1.609819121,28.0,0.0,0.0,1.0,WETH,7.0,USDT,4.0,WBTC,2.0,EMONT,2.0,,0.0,dex,28.0,launchpad,19.0,liquid_staking,6.0,social,1.0,bridge,1.0,0.0,1,0,0.0,1,0,Asia and Pacific,1.0,,0.0,has_cex_interaction,1,Asia and Pacific
0x0048d02963b97445a012ad6d44bd38a0239c5b88,0.07031292958894228,0.08062352365047198,-0.09341172678459445,-0.10630886618670383,0.237432923,0.047176555,0.644031451,0.029306648,0.025732666,0.906361687,0.345246605,12.83980583,14.52173913,12.8931083,14.24955752,4.193666236,104329000000.0,0.013359576,1955.0,238.0,5.878151261,139.0,0.0,1.0,2.0,WETH,33.0,CHARGE,4.0,WHALE,3.0,USDT,3.0,ROCKS,3.0,dex,139.0,launchpad,65.0,social,5.0,yield,4.0,liquid_staking,2.0,10.0,5,0,3.0,3,0,North America,4.0,,0.0,has_cex_interaction,1,North America
0x004e0c9d0923b8ffb995830bc8ae0bb3e83c3bde,0.059716410498470256,0.008186724256400067,-0.05885786045696825,0.018622709617117712,0.017946365,0.0,0.590163934,0.032786885,0.032786885,0.754098361,0.278688525,13.30357143,12.0,14.04081633,9.75,5.384606677,63920882561.0,0.00387647,2105.0,28.0,2.178571429,13.0,0.0,0.0,0.0,CLT,3.0,YFK,2.0,2yfi,2.0,YFC,2.0,USDT,2.0,launchpad,13.0,dex,13.0,,0.0,,0.0,,0.0,2.0,3,0,0.0,1,0,Africa and Middle East,2.0,,0.0,has_cex_interaction,1,Africa and Middle East
0x0050ab4970100557f44730ad13c944a1c68dcd61,0.06807255244755243,-0.011252177103626387,-0.08610614928549709,0.00010263823669622644,5.477702148,0.51,0.22,0.17,0.06,0.65,0.13,9.650793651,11.86486486,9.943396226,12.04878049,4.787304338,24576057384.0,0.000978282,1244.0,56.0,1.785714286,0.0,0.0,0.0,0.0,WETH,20.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,1,0,0.0,1,0,Asia and Pacific,1.0,,0.0,has_cex_interaction,1,Asia and Pacific
0x0052a2d76dd59d85c55c3baa03c2fd0245e4a9da,0.05534724797814683,0.015356367657723875,-0.044610590961348416,-0.018881319642242968,0.076896827,0.002923977,0.526315789,0.157894737,0.070175439,0.65497076,0.421052632,11.75984252,12.52272727,11.66938776,12.48913043,5.940650286,65871239315.0,0.007952984,1952.0,174.0,1.965517241,104.0,0.0,10.0,0.0,SHIB,21.0,WETH,7.0,USDT,3.0,LEASH,2.0,CAT,2.0,dex,104.0,launchpad,61.0,nft,10.0,yield,2.0,social,2.0,1.0,2,0,0.0,1,0,Europe,14.0,,0.0,has_cex_interaction,1,Europe
0x00542c33e50f6d92f2d7661e4318f89e4191f5e3,0.019895104895104897,0.06571506499405051,0.07099422316813614,-0.08660966314951826,0.210806362,0.0368,0.676,0.308,0.2288,0.464,0.2048,12.95646067,13.42379182,12.9502924,13.4733945,8.071336904,73292454392.0,0.007546028,2081.0,418.0,2.990430622,136.0,2.0,11.0,2.0,WETH,56.0,USDT,6.0,REN,4.0,WBTC,4.0,FTM,3.0,dex,136.0,yield,39.0,launchpad,35.0,nft,11.0,lending,2.0,6.0,5,0,3.0,3,0,North America,14.0,North America,1.0,has_cex_interaction,0,North America
0x005448c04b7543b509942e2cb92e09e261b4c94a,0.06595552884615383,-0.041522115372885304,-0.07920281145484946,0.04332341642690376,0.062900539,0.0,0.59375,0.25,0.09375,0.625,0.25,9.153846154,10.36842105,9.416666667,10.36842105,4.877532427,26561077046.0,0.002377893,1239.0,24.0,1.333333333,0.0,0.0,0.0,0.0,WETH,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,1,0,0.0,1,0,Asia and Pacific,2.0,,0.0,has_cex_interaction,1,Asia and Pacific
0x005e687c58e498bf6e6068868fa6c03d9e806c2c,0.0347741658035402,-0.0697109623365653,0.022475546700412335,0.07898782559084723,0.021319673,0.0,0.708860759,0.392405063,0.303797468,0.379746835,0.341772152,8.1,10.1025641,10.73913043,10.59459459,7.002178916,23270945260.0,0.002490964,1367.0,41.0,1.926829268,0.0,0.0,1.0,1.0,WETH,3.0,USDT,3.0,BNB,1.0,,0.0,,0.0,yield,10.0,liquid_staking,2.0,bridge,1.0,nft,1.0,,0.0,0.0,1,0,0.0,1,0,Asia and Pacific,5.0,,0.0,has_cex_interaction,1,Asia and Pacific
0x00669f9d9ff7f72e83d49f3d955ffb3e87c77971,0.020258477062937066,0.07388315887403152,0.06980931392520516,-0.11968682646296433,0.229073471,0.063218391,0.677339901,0.329228243,0.296387521,0.47454844,0.243842365,12.25547445,12.18686869,12.27722772,12.12,8.186997927,54829818819.0,0.006587039,1791.0,379.0,3.213720317,83.0,0.0,19.0,1.0,WETH,46.0,GNO,2.0,USDT,1.0,,0.0,,0.0,dex,83.0,yield,34.0,nft,19.0,social,3.0,bridge,1.0,0.0,1,0,0.0,1,0,North America,4.0,,0.0,has_cex_interaction,1,North America
0x006734473b8ae6f50a2e42e28c9ca56f1bdc17aa,0.06902084324235136,-0.037521327463200964,-0.08919840146962409,0.05628579121155408,0.337092725,0.055267703,0.66148532,0.100172712,0.034542314,0.735751295,0.257340242,10.74052478,11.13135593,10.75232198,11.30416667,4.749829715,70123000463.0,0.005620664,2087.0,199.0,2.909547739,53.0,1.0,0.0,0.0,WETH,42.0,USDT,6.0,BADGER,4.0,WBTC,2.0,,0.0,dex,53.0,launchpad,36.0,yield,10.0,liquid_staking,5.0,lending,1.0,0.0,1,0,0.0,1,0,Asia and Pacific,3.0,,0.0,has_cex_interaction,1,Asia and Pacific
0x0069f94c6ef196cf54b2f0746de92d40a83d41a5,0.052675764711975506,-0.010909796274086553,-0.035899233028181037,0.004539046102808563,0.05591838,0.001016054,0.612070717,0.256858362,0.1420443,0.597439545,0.276976224,10.49704446,11.59223301,10.5308576,11.3474503,6.10328268,31732026921.0,0.004615619,1873.0,475.0,10.36,2356.0,28.0,8.0,2.0,WETH,8.0,USDT,5.0,DOGGO,2.0,BUY,2.0,YIFY,1.0,dex,2356.0,launchpad,306.0,lending,28.0,nft,8.0,yield,8.0,5.0,5,0,7.0,4,0,Asia and Pacific,1.0,,0.0,has_cex_interaction,1,Asia and Pacific
0x006a35cf498028c4cd81856f20caeea120094cc2,0.015078671426354906,-0.012129791695345005,0.08669998488688614,0.011487778340601945,0.030248274,0.0,0.593220339,0.474576271,0.288135593,0.305084746,0.355932203,10.96428571,10.96774194,10.5,9.878787879,8.556034575,59327595841.0,0.006297151,1683.0,37.0,1.594594595,0.0,0.0,7.0,0.0,WETH,5.0,SHIB,1.0,,0.0,,0.0,,0.0,nft,7.0,,0.0,,0.0,,0.0,,0.0,0.0,1,0,0.0,1,0,North America,1.0,,0.0,has_cex_interaction,1,North America
0x0073780c9fd86bb347c0edc5a0fd6e7c51dbfa23,0.03322458778212412,-0.10887655205522276,0.02752851796589957,0.07936462363460349,0.01622173,0.0,0.758928571,0.665178571,0.40625,0.223214286,0.491071429,4.456,6.828282828,4.179487179,6.942307692,4.448003299,19153243933.0,0.003426673,1593.0,109.0,2.055045872,0.0,0.0,32.0,0.0,WETH,9.0,,0.0,,0.0,,0.0,,0.0,nft,32.0,,0.0,,0.0,,0.0,,0.0,0.0,1,0,0.0,1,0,Asia and Pacific,6.0,Asia and Pacific,1.0,has_cex_interaction,0,Asia and Pacific
0x00749b3f96974149baa4481bb45759d6ee4890f8,0.06624941064270103,0.036508852293144094,-0.08016112179685125,-0.01761571964821656,0.050897104,0.0,0.730337079,0.0,0.0,0.820224719,0.426966292,13.86111111,14.41176471,13.86111111,14.75,4.42217922,27224303353.0,0.002610026,1736.0,51.0,1.745098039,0.0,0.0,0.0,0.0,USDT,2.0,,0.0,,0.0,,0.0,,0.0,yield,2.0,social,1.0,,0.0,,0.0,,0.0,0.0,1,0,0.0,1,0,Europe,12.0,,0.0,has_cex_interaction,1,Europe
0x007bfcaa1023a3c70b26383f50ff0a94c751bee2,0.060486507771197524,-0.09023524854867482,-0.061369047215861554,0.10162528555460369,0.087159346,0.011450382,0.572519084,0.278625954,0.148854962,0.538167939,0.229007634,8.452631579,8.069444444,8.480874317,7.987012987,4.564309791,34404156388.0,0.003473646,1835.0,133.0,1.969924812,40.0,0.0,3.0,0.0,USDT,6.0,STONE,1.0,,0.0,,0.0,,0.0,dex,40.0,launchpad,27.0,nft,3.0,yield,3.0,liquid_staking,1.0,0.0,1,0,0.0,1,0,Asia and Pacific,15.0,,0.0,has_cex_interaction,1,Asia and Pacific
0x007c04338259530a8f2203a27d80a1908d0b4319,0.03688597245607516,-0.12636798797390889,0.015589220387798334,0.17142174848774283,0.029303669,0.0,0.587412587,0.370629371,0.216783217,0.258741259,0.314685315,8.971153846,7.461538462,9.255102041,7.113636364,6.629662725,63449894597.0,0.007693818,1728.0,77.0,1.857142857,4.0,0.0,0.0,0.0,WETH,1.0,,0.0,,0.0,,0.0,,0.0,dex,4.0,liquid_staking,2.0,social,1.0,launchpad,1.0,,0.0,0.0,1,0,0.0,1,0,North America,4.0,,0.0,has_cex_interaction,1,North America
0x0080dc966005600c1c0da76e17ee65cb5429de2c,0.03020224285795454,-0.0957327959149724,0.03738399095232209,0.13685121094791047,0.095690355,0.014276847,0.608938547,0.338299193,0.21166977,0.317194289,0.234636872,9.737455197,9.375757576,9.63047619,9.394,7.41163447,53046851129.0,0.005649715,1862.0,484.0,3.328512397,95.0,0.0,69.0,0.0,WETH,200.0,SHIB,3.0,,0.0,,0.0,,0.0,dex,95.0,nft,69.0,launchpad,9.0,social,7.0,yield,3.0,0.0,1,0,0.0,1,0,North America,15.0,,0.0,has_cex_interaction,1,North America
0x008c40de420ab769f5ce004e083f9adb18a21b92,0.043776388808347895,0.07077146047644728,-0.006879528315264915,-0.05793804058349603,0.344127315,0.056603774,0.566037736,0.037735849,0.037735849,0.679245283,0.377358491,15.64285714,12.90909091,15.64285714,12.90909091,5.817245768,46743294455.0,0.006370271,1728.0,33.0,1.606060606,0.0,0.0,4.0,0.0,WETH,6.0,,0.0,,0.0,,0.0,,0.0,nft,4.0,,0.0,,0.0,,0.0,,0.0,0.0,1,0,0.0,1,0,Europe,9.0,,0.0,has_cex_interaction,1,Europe
0x008cf140b21e1e56ddc010546051dbfa9ebc9ec6,0.05873354591564683,-0.033771988467975946,-0.05565286711623971,0.0439529839604002,0.03603321,0.000904977,0.678733032,0.214479638,0.088687783,0.612669683,0.266063348,9.908424908,11.31484794,9.836538462,11.15591398,5.61703236,66807621404.0,0.007564639,1902.0,336.0,3.288690476,74.0,0.0,11.0,2.0,WETH,50.0,USDT,6.0,FTM,2.0,BZN,2.0,XFT,2.0,dex,74.0,yield,17.0,launchpad,15.0,nft,11.0,social,2.0,2.0,3,0,2.0,2,0,Asia and Pacific,11.0,,0.0,has_cex_interaction,1,Asia and Pacific
0x0096aaa7c951d730a66596fed54fa3b3ca7e64f2,0.0381166274604458,-0.11333370593663607,0.011576214938763657,0.17047928406904714,0.02601614,0.0,0.578313253,0.313253012,0.144578313,0.301204819,0.409638554,10.0,9.111111111,9.818181818,11.64285714,6.967748211,39148877704.0,0.005064208,1667.0,45.0,1.844444444,0.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,nft,1.0,,0.0,,0.0,,0.0,,0.0,0.0,1,0,0.0,1,0,North America,10.0,,0.0,has_cex_interaction,1,North America
0x00a972a1bd2c84cc70feeaabb68e36ecf05ae642,0.03847935848841782,-0.11643199262572716,0.010393395825811412,0.15936458391360594,0.046813354,0.0,0.570815451,0.429184549,0.167381974,0.334763948,0.403433476,8.893048128,8.739130435,9.011049724,8.4,6.638317827,33151522804.0,0.00498967,1868.0,115.0,2.026086957,28.0,0.0,21.0,0.0,WETH,8.0,LPT,2.0,XCUR,1.0,ESS,1.0,,0.0,dex,28.0,launchpad,26.0,nft,21.0,yield,2.0,,0.0,0.0,1,0,0.0,1,0,North America,16.0,,0.0,has_cex_interaction,1,North America
0x00aa01d075218250b4cb59e24c553966b67ec5de,0.04345552364947551,-0.011930526048098284,-0.005833229291768029,0.016973627082353896,0.245765119,0.066385669,0.63540569,0.302423604,0.114857745,0.474183351,0.275026344,11.33571429,11.15681234,11.35946463,11.11298077,6.802337881,28431324575.0,0.002995401,1686.0,443.0,2.14221219,3.0,1.0,110.0,0.0,WETH,172.0,,0.0,,0.0,,0.0,,0.0,nft,110.0,social,3.0,dex,3.0,lending,1.0,yield,1.0,0.0,1,0,0.0,1,0,North America,1.0,,0.0,has_cex_interaction,1,North America
0x00b7c84dbbd871a8eb209138174d1ef378f015a0,0.056139584060751736,-0.060987171078814684,-0.047194296122016546,0.09734040604258282,0.006033572,0.0,0.884210526,0.205263158,0.068421053,0.584210526,0.415789474,11.25170068,9.348837209,11.51492537,8.854166667,5.8643916,14092603752.0,0.001577146,1617.0,110.0,1.727272727,7.0,0.0,2.0,1.0,WETH,7.0,USDT,1.0,,0.0,,0.0,,0.0,yield,13.0,dex,7.0,liquid_staking,2.0,nft,2.0,bridge,1.0,0.0,1,0,0.0,1,0,Africa and Middle East,2.0,,0.0,has_cex_interaction,1,Africa and Middle East
0x00b7dae1b89d61490b6636b95175e372b8abc21a,0.06626729248033214,-0.010836953150990355,-0.08021943200108313,0.004231436709949523,0.095424492,0.010869565,0.565217391,0.22826087,0.076086957,0.663043478,0.326086957,10.56060606,11.11538462,10.61016949,11.11538462,5.006207327,18733986755.0,0.00298795,1539.0,57.0,1.614035088,0.0,0.0,25.0,0.0,USDT,3.0,,0.0,,0.0,,0.0,,0.0,nft,25.0,,0.0,,0.0,,0.0,,0.0,0.0,1,0,0.0,1,0,Asia and Pacific,2.0,,0.0,has_cex_interaction,1,Asia and Pacific
0x00c4f75b25153e6f2754b75c0ecf6bba219966e7,0.06227034939729019,-0.044755965300775774,-0.06718592221942457,0.03930281228035418,0.080781622,0.007827789,0.487279843,0.246575342,0.148727984,0.630136986,0.320939335,9.13368984,10.02919708,9.175637394,9.778571429,4.958575185,49338298067.0,0.004602638,2086.0,206.0,2.480582524,22.0,0.0,45.0,0.0,WETH,11.0,FRM,1.0,AGA,1.0,SNX,1.0,,0.0,nft,45.0,dex,22.0,launchpad,11.0,social,6.0,liquid_staking,3.0,0.0,1,0,2.0,2,0,North America,1.0,,0.0,has_cex_interaction,1,North America
0x00cabfd463a095cebd5812eb087c9cd545e2ae9b,0.026565569252622375,0.05729963515993499,0.04924270895884002,-0.08502202276533681,0.216162287,0.040674157,0.571235955,0.294157303,0.244269663,0.497078652,0.299101124,12.81371912,11.68049491,12.79809004,11.62359551,7.798840262,39495002358.0,0.005115857,2048.0,783.0,5.683269476,935.0,0.0,0.0,0.0,USDT,14.0,WETH,3.0,SHIK,2.0,YLAB,2.0,SHIB,1.0,dex,935.0,launchpad,765.0,yield,8.0,,0.0,,0.0,5.0,5,0,0.0,1,0,North America,9.0,,0.0,has_cex_interaction,1,North America
0x00cad3c8c3a73e19d5001c6310a4951d5d481c96,0.05860285544361885,0.020326671888120082,-0.05522670253353977,-0.01881701013746131,0.058617531,0.0,0.25,0.083333333,0.055555556,0.694444444,0.083333333,12.26666667,13.16666667,12.85714286,12.13636364,5.698997406,2536867389.0,0.000223764,250.0,21.0,1.714285714,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,yield,4.0,,0.0,,0.0,,0.0,,0.0,0.0,1,0,0.0,1,0,North America,10.0,,0.0,has_cex_interaction,1,North America
0x00cb2cbce7ba03927ebaf2c32aa1a1f88a6461e3,0.01923346727644231,0.10179726197388751,0.07315173754964459,-0.19264129004042246,0.044919559,0.00617284,0.740740741,0.413580247,0.358024691,0.5,0.037037037,10.68141593,12.08163265,10.71698113,11.55555556,8.289488985,42544541174.0,0.004313407,2293.0,80.0,2.025,11.0,9.0,1.0,0.0,WETH,7.0,USDT,1.0,,0.0,,0.0,,0.0,dex,11.0,lending,9.0,yield,5.0,launchpad,3.0,liquid_staking,1.0,0.0,1,0,1.0,2,0,North America,4.0,,0.0,has_cex_interaction,1,North America
0x00cf3479cdf9bff26eda493bb342060c524133a5,0.05648636481206292,-0.019569292865132877,-0.04832510264803128,0.005829487970534723,0.061376809,0.011705686,0.7090301,0.239130435,0.178929766,0.630434783,0.230769231,10.32824427,9.735119048,10.21544715,10.08630952,5.669422665,23747208368.0,0.002099935,1692.0,252.0,2.373015873,3.0,0.0,0.0,2.0,USDT,25.0,WETH,6.0,WBTC,2.0,,0.0,,0.0,yield,27.0,dex,3.0,bridge,2.0,,0.0,,0.0,0.0,1,0,0.0,1,0,Asia and Pacific,24.0,,0.0,has_cex_interaction,1,Asia and Pacific
0x00d2a404b247641c851fc4ee28a77a5c81e8dbe2,0.05477604275808565,0.03976557966152316,-0.0427479656513663,-0.04818182599222144,0.036325125,0.0,0.655172414,0.124137931,0.110344828,0.724137931,0.262068966,13.84482759,8.206896552,13.81578947,8.344827586,5.888670205,47596828319.0,0.004312077,1601.0,57.0,2.543859649,0.0,0.0,11.0,0.0,WETH,2.0,,0.0,,0.0,,0.0,,0.0,nft,11.0,social,3.0,liquid_staking,2.0,,0.0,,0.0,0.0,1,0,0.0,1,0,North America,6.0,,0.0,has_cex_interaction,1,North America
0x00db854ed1366f73d28dd89a85c9e481ddd85328,0.028716257552447555,-0.03452283143017528,0.04222959493767099,0.045613519664694416,0.224182469,0.058741259,0.765034965,0.441958042,0.169230769,0.328671329,0.236363636,11.08446866,10.16091954,10.98058252,10.29133858,7.687864302,62066376878.0,0.007762331,1738.0,226.0,3.163716814,64.0,1.0,0.0,0.0,WETH,24.0,LINK,3.0,SHIB,2.0,CHSB,1.0,,0.0,dex,64.0,yield,26.0,liquid_staking,3.0,launchpad,2.0,lending,1.0,0.0,1,0,1.0,2,0,North America,3.0,,0.0,has_cex_interaction,1,North America
0x00dc3408ea8b74911790ad113fc1106654b71273,0.04087120491717655,-0.08400987313678344,0.002593896873337225,0.102079957168404,0.095205882,0.018159806,0.514527845,0.313559322,0.234866828,0.410411622,0.400726392,9.392857143,8.129251701,9.300207039,8.542944785,6.492916949,41429746458.0,0.006535803,1850.0,222.0,3.720720721,2.0,0.0,67.0,0.0,WETH,38.0,,0.0,,0.0,,0.0,,0.0,nft,67.0,dex,2.0,,0.0,,0.0,,0.0,0.0,1,0,0.0,1,0,North America,7.0,North America,1.0,has_cex_interaction,0,North America
0x00dc56403915be0076213e3cefd95a20b713a68c,0.03537660265078671,0.08736571565543606,0.020511078312651997,-0.09429643546274831,0.208217463,0.061666667,0.75,0.168333333,0.115,0.601666667,0.166666667,15.28912467,13.86547085,15.31908832,14.10729614,6.566399013,39400619389.0,0.004106836,1930.0,307.0,1.954397394,55.0,0.0,14.0,0.0,WETH,28.0,USDT,5.0,,0.0,,0.0,,0.0,dex,55.0,launchpad,25.0,yield,23.0,nft,14.0,social,2.0,0.0,1,0,0.0,1,0,North America,8.0,,0.0,has_cex_interaction,1,North America
0x00de65e4c79b71931592fb489af49fa719d126b5,0.04657291234921327,-0.03481744281708296,-0.01599862722569551,0.004010653843104068,0.050648844,0.0,0.647058824,0.382352941,0.205882353,0.5,0.294117647,8.913043478,7.636363636,8.913043478,7.636363636,5.955644127,56162756633.0,0.00849685,1694.0,26.0,1.307692308,1.0,0.0,0.0,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,bridge,2.0,dex,1.0,,0.0,,0.0,,0.0,0.0,1,0,0.0,1,0,Asia and Pacific,5.0,,0.0,has_cex_interaction,1,Asia and Pacific
0x00dedf619ca0553a579d866f3c3e7d11739e5b26,0.01461559275327798,0.008872630349443312,0.08821002376648483,-0.0129624416307345,0.136080523,0.016666667,0.621428571,0.371428571,0.273809524,0.357142857,0.383333333,11.39393939,11.98412698,11.11616162,12.20657277,8.533565889,166286000000.0,0.01560421,1761.0,142.0,2.957746479,12.0,0.0,14.0,4.0,WETH,7.0,,0.0,,0.0,,0.0,,0.0,yield,24.0,nft,14.0,dex,12.0,bridge,4.0,liquid_staking,1.0,0.0,1,0,0.0,1,0,North America,9.0,North America,1.0,has_cex_interaction,0,North America
0x00e52d39cdb5d8785a25b366980b5a2609ff9e89,0.061181762190559416,0.04075468291455994,-0.06363618024095467,-0.026570059572992088,0.1100912,0.0,0.322580645,0.032258065,0.0,0.838709677,0.225806452,13.08,17.33333333,13.25,16.14285714,5.009024115,14549743084.0,0.00101558,1418.0,25.0,1.24,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,1,0,0.0,1,0,Europe,1.0,,0.0,has_cex_interaction,1,Europe
0x00f4d9c1ea5d7d88873e2917f03127f27cf7f63b,0.04800270501311188,-0.0073149249764717945,-0.020660994607973545,0.049963519413230684,0.12642594,0.028301887,0.801886792,0.113207547,0.037735849,0.603773585,0.339622642,12.10447761,15.51282051,12.53968254,14.975,6.247572754,29903064036.0,0.003424481,2033.0,65.0,1.630769231,9.0,13.0,0.0,0.0,USDT,11.0,WBTC,3.0,,0.0,,0.0,,0.0,lending,13.0,dex,9.0,yield,6.0,launchpad,1.0,,0.0,0.0,1,0,0.0,1,0,Africa and Middle East,4.0,,0.0,has_cex_interaction,1,Africa and Middle East
0x00fea8628b8b9403ca088c0231b1805a24303a6f,0.060456600061407316,0.03792448291567135,-0.06127152207524131,-0.02787574540249609,0.109280547,0.021912351,0.606573705,0.06374502,0.008964143,0.795816733,0.425298805,13.25977011,13.81898067,13.19847328,13.76440678,5.14138048,43376577997.0,0.003879716,2080.0,340.0,2.952941176,99.0,0.0,174.0,1.0,WETH,65.0,USDT,8.0,SHIB,6.0,LINK,3.0,HT,1.0,nft,174.0,dex,99.0,launchpad,80.0,yield,9.0,liquid_staking,4.0,1.0,2,0,1.0,2,0,Europe,1.0,,0.0,has_cex_interaction,1,Europe
